OaSIS Code - Final,OaSIS Label - Final,Automation,Competition,Consequence of Error,Freedom to Make Decisions,Frequency of Decision Making,Impact of Decisions,Pace Determined by Speed of Equipment,Precision,Structured versus Unstructured Work,Tasks Repetition,Time Pressure,Time Pressure2,Work Schedule,Work Week Duration,Biological Agents,Dangerous Chemical Substances,Extremely Bright or Inadequate Lighting,Extreme Temperatures,Hazardous Conditions,"Hazardous Equipment, Machinery, Tools",High Places,In an Enclosed Vehicle or Equipment,In an Enclosed Vehicle or Equipment3,In an Open Vehicle or Equipment,In an Open Vehicle or Equipment4,"Indoors, Environmentally Controlled","Indoors, Environmentally Controlled5","Indoors, Not Environmentally Controlled","Indoors, Not Environmentally Controlled6","Outside, Exposed to Weather","Outside, Exposed to Weather7","Outside, Under Cover","Outside, Under Cover8",Physical Proximity,Radiation,Sound and Noise,Sound and Noise 9,Specialized Safety Equipment,Standard Safety Equipment,Vibration,Skin Injury,Bending or Twisting the Body,Climbing,"Cramped Work Space, Awkward Positions",Handling Material Manually,Keeping or Regaining Balance,Making Repetitive Motions,Sitting,Standing,Walking and Running,Conflict Situations,Contact With Others,Contact With Others10,Coordinating or Leading Others,Deal With External Customers,Deal With Physically Aggressive People,Dealing With Unpleasant or Angry People,Electronic Mail,Face-to-Face Discussions,Written Communications,Public Speaking,Responsibility for Outcomes and Results of Other Workers,Responsible for Others' Health and Safety,Telephone,Work With Work Group or Team,Work With Work Group or Team11
63210.01,Hairstylists,1,4,1,3,4,3,0,4,3,3,3,3,1,2,1,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,1,1,0,2,0,4,2,0,0,5,2,3,0,5,2,2,5,5,2,3,0,1,3,5,1,0,2,2,4,1,1
63210.02,Barbers,1,4,1,3,4,3,0,3,3,3,2,2,1,2,1,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,3,1,0,0,0,4,2,0,0,5,2,3,0,5,2,1,5,5,2,3,0,1,3,5,1,0,2,2,4,1,1
63211.01,Estheticians,1,4,2,2,2,2,0,3,1,4,2,2,1,1,1,4,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,3,0,1,3,0,1,4,1,3,4,2,1,2,4,4,1,4,0,2,1,4,1,0,2,2,3,3,1
63211.02,Cosmeticians,1,4,2,2,2,2,0,3,1,4,2,2,1,1,1,1,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,1,3,0,1,3,0,1,4,1,4,4,2,1,2,4,4,1,4,0,2,1,4,1,0,2,2,3,3,1
63211.03,Electrologists,1,4,2,2,2,2,1,3,1,4,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,1,4,0,1,3,0,1,4,1,4,3,3,1,2,4,4,1,4,0,2,1,4,1,0,2,3,2,3,1
63211.04,Manicurists and pedicurist,1,4,1,2,1,2,1,3,1,3,2,2,1,2,1,4,0,0,1,4,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,2,2,0,4,0,1,2,0,0,4,0,4,4,1,1,2,4,4,1,4,0,1,2,4,1,0,2,2,3,1,1
63211.05,Scalp treatment specialists,1,3,1,4,3,3,0,2,1,4,3,3,1,1,1,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,1,1,0,4,0,2,3,0,0,5,1,3,3,4,2,2,4,5,1,4,0,2,2,4,3,0,2,2,4,1,1
63211.06,Tattoo artists,1,4,2,4,3,2,1,4,3,4,3,3,2,1,1,0,1,0,0,3,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,4,0,3,2,0,0,5,0,4,4,1,1,1,4,4,2,4,0,1,3,4,2,0,1,3,3,1,1
63211.07,Hair replacement technicians (non-medical),1,3,1,4,3,2,1,3,2,4,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,1,1,0,4,0,2,3,0,0,4,1,4,1,5,2,2,4,5,1,4,0,2,2,4,3,0,1,2,3,1,1
63220.01,Shoemakers,1,2,1,3,2,2,2,4,3,3,3,2,1,2,0,4,0,0,2,3,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,2,0,4,2,0,1,5,0,3,3,3,2,0,3,3,0,3,0,1,0,2,2,0,3,2,3,1,1
63220.02,Shoe repairers,1,2,1,3,2,2,2,3,3,3,3,2,1,2,0,4,0,0,1,3,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,2,0,4,2,0,1,5,0,3,2,3,2,1,3,3,0,3,0,1,0,2,2,0,3,2,3,1,1
63221.00,Upholsterers,1,3,2,2,2,2,2,3,3,3,4,4,1,2,0,3,1,1,3,2,0,2,2,0,0,5,5,1,1,0,0,0,0,3,0,3,3,1,5,0,4,3,0,1,5,2,3,1,5,3,2,2,2,2,3,1,2,2,2,1,0,3,2,3,2,2
64100.01,Retail salespersons,1,3,1,2,3,3,0,3,3,3,2,3,1,1,1,1,1,1,0,0,1,1,1,1,1,4,4,1,1,2,2,1,1,3,0,1,1,0,1,0,0,2,0,1,3,1,2,2,4,3,3,5,5,3,5,1,3,3,5,1,1,3,2,4,4,3
64100.02,Visual merchandisers,0,4,1,3,3,2,0,3,3,3,3,3,1,2,0,1,0,0,0,0,1,1,1,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,1,3,1,3,4,2,3,1,4,2,1,4,3,0,3,0,0,0,2,1,0,2,0,2,3,2
64101.00,Sales and account representatives - wholesale trade (non-technical),1,4,1,3,3,3,1,3,4,2,3,4,1,3,0,0,0,0,0,0,0,3,1,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,2,4,3,1,3,5,5,4,4,0,2,5,3,3,1,3,1,5,4,3
64200.01,"Tailors, Dressmakers and Alterationists",0,3,2,3,3,3,2,5,3,3,4,4,1,2,0,1,1,1,1,1,0,1,1,0,0,5,5,0,0,0,0,0,0,4,0,1,1,0,0,0,4,3,0,1,5,0,4,3,3,2,2,3,4,3,4,0,2,1,3,1,1,3,2,3,1,2
64200.02,Furriers,0,3,2,3,3,3,2,5,3,3,4,4,1,2,1,1,1,1,1,1,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,1,1,0,0,0,4,3,0,1,5,0,4,3,3,2,2,3,4,2,4,0,2,1,2,1,1,2,2,3,1,1
64200.03,Milliners,0,3,2,3,3,3,2,5,3,3,4,4,1,2,0,1,1,1,1,1,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,1,1,0,0,0,4,3,0,1,5,0,4,3,3,2,2,3,4,2,4,0,2,1,2,1,1,2,2,3,1,1
64201.01,Image consultants,0,3,1,3,3,2,0,3,3,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,1,3,3,2,2,4,4,1,4,0,2,3,4,2,1,0,0,3,1,1
64201.02,Wedding consultants,0,4,1,3,3,3,0,3,3,3,3,4,1,2,0,0,0,1,0,0,0,1,1,0,0,4,4,1,1,1,1,1,1,3,0,1,1,0,0,0,0,1,0,0,1,0,1,3,3,2,3,4,3,3,4,0,2,3,3,2,1,1,1,4,2,2
64201.03,Weight loss consultants,0,3,2,3,3,3,0,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,1,1,1,4,1,1,2,3,4,2,4,0,1,3,4,3,2,1,3,3,2,2
64300.00,Maîtres d'hôtel and hosts/hostesses,1,2,1,2,2,1,0,3,1,3,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,2,2,0,0,0,2,2,0,0,3,1,2,1,5,4,3,5,5,4,4,1,3,1,5,1,2,3,3,4,5,3
64301.00,Bartenders,1,3,1,2,3,2,0,3,2,3,2,2,2,1,1,4,3,1,0,0,0,0,0,0,0,5,5,0,0,1,1,1,2,4,0,3,3,0,0,0,2,3,0,1,4,1,3,1,5,4,3,5,5,0,4,1,3,1,5,2,2,1,3,2,3,3
64310.00,Travel counsellors,1,4,1,3,3,3,0,3,4,2,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,4,0,3,5,0,1,2,4,4,3,4,0,2,4,4,3,1,2,0,4,3,2
64311.01,Flight attendants,0,2,3,4,2,3,2,3,3,3,3,3,2,1,1,0,2,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,4,2,4,4,0,1,4,3,4,0,4,3,5,3,1,4,4,3,5,5,3,5,1,4,0,5,1,4,3,4,2,5,4
64311.02,"Flight pursers, customer service directors and passenger service directors",1,3,2,3,3,3,1,3,3,3,4,4,1,2,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,2,2,0,0,0,0,4,0,0,3,5,3,1,5,4,3,4,5,4,4,1,2,2,4,3,3,4,4,4,5,4
64311.03,Ship pursers,1,3,2,3,3,3,1,3,3,3,3,3,1,2,1,0,1,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,4,0,2,2,0,2,0,0,3,0,0,2,1,3,2,4,3,3,4,5,4,4,1,2,3,3,1,2,4,4,4,5,4
64312.01,"Airline passenger, baggage and ticket agents",1,2,2,3,4,3,1,3,2,4,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,2,1,0,0,4,0,3,3,0,2,0,0,1,0,0,3,1,3,3,3,3,3,5,5,3,5,1,3,2,5,1,2,2,2,4,4,2
64312.02,Airline cargo and freight agents,1,3,2,3,3,3,1,3,2,4,4,4,1,2,0,0,1,2,0,1,0,2,2,4,4,4,4,1,1,2,2,1,1,4,0,5,5,0,5,0,0,2,0,0,3,1,3,3,3,3,2,4,4,2,3,0,2,3,3,1,1,3,3,4,4,3
64312.03,Airline reservation agents,1,2,2,3,4,3,1,3,2,4,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,2,1,0,0,4,0,3,3,0,2,0,0,1,0,0,3,1,3,3,3,3,3,5,5,3,5,1,3,2,5,1,2,2,3,4,3,2
64313.01,Ticket agents and related clerks (except airline),1,2,2,3,4,3,1,3,2,4,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,2,1,0,0,4,0,3,2,0,2,0,0,1,0,0,3,1,3,3,3,3,3,5,5,3,5,1,3,2,5,1,2,2,3,4,3,2
64313.02,Cargo service representatives (except airline),1,3,1,3,3,3,1,3,2,4,4,4,1,2,0,0,1,2,0,1,0,1,1,3,3,4,4,1,1,3,2,1,1,4,0,3,2,0,0,0,0,1,0,0,2,1,3,5,1,2,2,4,4,2,4,0,2,3,4,2,1,3,3,4,4,2
64314.00,Hotel front desk clerks,1,4,1,3,3,2,0,3,3,4,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,2,1,0,0,0,0,2,0,0,3,1,4,2,4,2,3,5,5,4,5,1,3,4,5,3,1,3,2,4,4,4
64320.01,Tour guides,1,2,2,3,2,3,2,3,3,3,4,2,3,2,1,0,1,1,0,1,0,2,2,1,1,3,3,1,1,3,3,1,1,4,1,2,2,0,0,0,0,1,0,1,2,1,2,1,5,3,1,4,4,2,4,1,1,2,4,2,3,2,2,3,4,3
64320.02,Travel guides,1,4,3,3,2,3,0,3,3,3,1,3,1,2,0,0,1,1,0,1,0,2,2,1,1,3,2,1,1,4,4,1,1,4,1,2,2,0,1,0,0,1,1,1,3,1,3,1,5,3,2,4,5,4,4,1,1,3,4,2,4,2,3,3,4,3
64321.00,Casino workers,1,3,2,1,3,3,2,3,1,4,2,2,1,2,0,0,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,4,4,0,0,0,0,3,0,0,4,1,4,1,4,3,3,5,5,3,4,1,3,0,5,1,1,1,2,2,3,2
64322.00,Outdoor sport and recreational guides,0,2,3,3,3,3,1,3,3,3,3,3,3,2,0,0,1,1,0,0,0,2,2,1,1,3,2,1,1,4,4,1,1,4,0,2,2,2,3,0,1,3,1,1,2,3,3,2,4,3,2,4,5,4,4,0,1,2,5,2,3,3,4,3,4,3
64400.00,Customer services representatives - financial institutions,1,3,2,3,3,3,1,3,2,4,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,3,1,3,2,4,1,3,5,5,3,4,0,3,4,5,3,1,2,1,4,2,2
64401.00,Postal services representatives,2,1,2,2,2,3,1,3,2,3,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,3,1,0,1,0,1,3,0,1,3,1,3,1,4,3,3,4,4,0,3,0,3,2,4,2,0,3,1,3,4,2
64409.00,Other customer and information services representatives,1,2,1,2,3,2,1,2,2,4,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,3,0,3,4,1,1,2,5,5,3,4,0,2,3,2,3,1,2,1,5,4,3
64410.01,Security guards,0,2,2,3,3,3,0,3,2,4,1,3,1,2,0,0,0,2,1,2,0,2,2,0,0,4,4,1,1,3,2,1,4,3,0,2,1,5,2,0,1,1,0,0,1,0,2,3,3,4,2,4,4,3,4,2,3,1,2,3,0,3,4,3,4,3
64410.02,Armoured car guards,0,1,2,3,3,3,0,3,2,4,4,4,1,2,0,0,0,2,1,5,0,4,4,0,0,4,4,0,0,3,3,0,0,4,0,2,2,4,2,0,1,1,0,0,1,0,2,3,3,3,2,4,4,3,4,2,3,1,2,3,0,3,4,3,4,3
64410.03,Corporate security officers,1,2,2,3,3,3,0,3,3,4,4,3,1,2,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,2,2,1,1,3,0,1,1,5,5,0,0,1,0,0,1,0,2,3,2,3,2,4,4,3,4,1,3,3,3,3,0,3,4,4,4,3
64410.04,Private investigators,1,3,5,4,3,4,0,4,4,2,3,3,1,3,0,0,1,1,0,0,0,3,3,0,0,3,3,1,1,3,3,1,1,3,0,1,1,2,0,0,0,1,0,1,3,1,2,3,3,2,2,3,3,2,5,1,3,3,2,3,1,2,2,4,2,1
64410.05,Retail loss prevention officers,1,2,3,4,2,3,0,3,2,3,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,5,4,0,0,1,1,0,0,4,0,1,1,3,0,0,0,1,1,0,3,1,2,3,3,3,3,4,4,3,4,1,3,2,3,2,1,2,4,4,2,2
65100.00,Cashiers,2,1,1,1,3,1,1,2,1,5,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,1,4,0,1,1,0,0,0,0,2,0,0,4,0,4,1,5,2,2,5,5,0,5,1,2,0,5,3,1,0,0,3,3,2
65101.00,Automotive and watercraft service station attendants,1,1,3,2,4,2,2,3,2,3,1,1,2,2,0,4,2,3,2,2,1,2,2,1,1,4,4,3,2,3,2,3,2,3,0,3,2,0,4,0,2,3,0,2,3,2,4,2,5,2,2,4,4,0,3,0,2,2,5,1,2,1,3,3,1,1
65102.00,"Store shelf stockers, clerks and order fillers",1,1,1,1,3,1,2,3,1,4,3,3,1,2,1,1,0,3,0,3,1,0,0,0,0,4,4,0,0,2,1,0,0,3,0,2,2,0,1,0,3,3,1,2,4,3,4,0,5,4,2,3,3,2,3,1,2,3,2,2,0,2,2,3,3,1
65109.01,Demonstrators and direct distributors,0,4,1,2,3,3,0,3,3,3,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,1,1,0,2,0,1,3,0,1,4,3,4,1,5,2,2,5,5,1,4,0,1,3,4,3,2,2,2,2,1,1
65109.02,Door-to-door salespersons and street vendors,0,5,1,2,3,2,0,3,3,4,1,2,2,1,0,0,0,1,0,0,0,2,3,0,0,2,2,0,0,5,4,1,1,4,1,1,1,0,0,0,0,1,0,0,2,0,1,2,5,4,2,5,5,1,4,0,2,3,5,3,2,2,1,3,1,1
65109.03,Telephone solicitors and telemarketers,2,5,2,2,2,2,1,2,1,5,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,5,5,0,0,0,0,1,0,0,4,0,3,5,0,0,2,5,5,0,5,0,5,3,2,2,1,1,0,5,3,2
65200.00,Food and beverage servers,1,3,1,2,2,3,1,3,2,3,5,3,2,1,1,1,1,1,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,4,0,4,4,0,0,0,1,3,0,1,4,2,4,1,5,4,3,5,5,3,5,1,3,1,5,1,3,2,3,3,5,3
65201.01,Food counter attendants and food preparers,1,1,2,1,2,1,1,2,3,4,4,2,2,2,3,1,1,2,0,0,0,2,1,0,0,4,4,0,0,4,3,2,1,4,0,2,2,0,0,0,1,3,0,0,3,2,3,1,4,4,2,5,5,2,5,1,2,1,4,1,1,1,2,3,4,3
65201.02,Kitchen helpers,1,2,2,1,3,1,2,3,2,4,4,3,2,1,1,4,1,2,1,2,1,0,0,0,0,5,5,1,1,1,1,1,1,3,0,4,3,0,0,0,4,3,0,1,5,1,3,1,5,4,3,4,4,1,1,1,1,1,4,1,1,2,2,2,4,3
65201.03,Food service helpers,1,1,1,1,2,1,0,3,2,3,3,3,2,1,1,4,1,1,0,0,1,1,1,1,1,5,5,1,1,1,1,1,1,4,0,4,4,0,0,0,1,3,0,1,5,1,3,1,5,4,3,4,4,3,3,1,3,1,4,1,1,2,2,2,4,3
65201.04,Dishwashers,2,1,2,1,2,1,3,1,1,5,4,3,2,1,3,4,1,1,1,0,1,1,1,1,1,5,5,1,1,1,1,1,1,3,0,4,3,0,0,0,2,3,0,1,5,1,3,1,5,4,0,4,4,0,0,0,0,0,3,0,0,2,2,1,3,2
65202.00,Meat cutters and fishmongers - retail and wholesale,1,2,2,1,3,3,3,3,2,3,4,3,1,2,3,2,1,3,0,4,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,3,2,0,4,0,4,3,0,0,5,1,4,0,5,3,2,4,4,2,4,0,2,2,3,1,0,2,4,2,4,2
65210.01,Guest service attendants and baggage porters,0,1,2,3,3,2,1,3,3,4,4,1,1,2,0,2,1,2,0,0,0,2,2,0,0,4,3,0,0,4,4,4,3,4,0,2,2,0,0,0,1,3,0,1,3,3,3,1,5,4,2,5,5,2,4,1,2,2,4,0,1,2,3,3,3,2
65210.02,Ship and train service attendants,1,2,1,2,3,2,0,3,3,3,4,3,1,2,0,0,2,2,0,0,0,0,0,0,0,5,5,0,0,1,1,1,1,4,0,2,2,0,0,0,1,4,0,1,3,0,3,1,5,3,2,5,5,2,3,1,2,0,4,0,2,2,3,4,3,1
65210.03,Facilities workers,1,2,2,2,3,2,2,3,3,3,3,3,1,2,0,2,1,1,2,3,2,2,1,0,0,3,3,2,2,3,3,1,1,3,0,3,2,0,4,1,4,3,1,2,4,2,3,1,4,3,1,4,3,0,2,0,1,0,3,1,0,1,2,3,4,1
65211.01,Amusement attraction operators,1,1,3,1,2,3,3,3,1,4,1,1,3,2,0,0,2,2,1,0,0,1,1,1,1,2,2,1,1,3,3,4,4,4,0,4,3,0,0,4,2,3,0,1,2,1,4,1,5,3,3,5,5,3,4,2,3,0,4,1,2,2,4,2,3,1
65211.02,"Attendants in amusement, recreation and sport",1,1,2,1,2,1,2,3,2,4,1,1,3,2,0,0,2,2,0,0,0,1,1,1,1,3,3,1,1,3,2,3,3,4,0,2,2,0,0,0,2,3,0,1,3,1,4,1,4,4,3,5,5,3,5,2,3,0,3,1,3,2,3,3,3,2
65220.00,Pet groomers and animal care workers,1,2,2,3,3,3,1,3,3,3,3,3,1,2,3,3,0,1,1,1,1,2,2,0,0,5,5,2,2,1,1,2,2,4,0,4,4,0,2,0,3,3,0,2,4,2,3,1,4,2,2,4,5,2,4,0,2,4,4,1,0,1,3,4,2,1
65229.00,Other support occupations in personal services,1,4,1,2,1,1,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,1,5,1,1,2,4,5,1,5,0,2,4,4,3,0,0,0,4,2,1
65310.01,Light duty cleaners,0,1,2,2,3,2,1,3,3,3,4,3,2,1,2,4,1,1,1,0,1,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,3,0,1,4,1,1,4,2,4,0,5,4,0,4,2,2,3,0,2,1,3,1,0,3,3,2,3,1
65310.02,Housekeepers,0,1,1,2,3,1,1,4,1,3,4,3,2,1,2,4,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,0,1,1,0,3,0,1,3,0,1,4,2,3,0,5,4,1,4,4,1,3,1,2,0,3,1,0,0,3,2,2,2
65311.01,Carpet and upholstery cleaners,1,1,1,3,3,2,1,1,2,3,4,4,1,2,2,4,0,0,2,0,1,1,1,1,1,5,5,1,1,0,0,0,0,3,0,1,1,0,3,0,1,3,0,1,4,1,3,0,5,4,0,3,4,1,3,0,1,2,2,1,0,0,1,2,3,1
65311.02,Chimney cleaners and sandblasters,1,3,1,3,3,2,1,1,2,3,4,4,1,2,0,3,3,1,2,4,1,4,2,0,0,4,4,1,1,4,4,1,3,3,0,1,1,3,3,0,3,3,0,2,4,1,3,0,5,4,0,3,4,2,3,0,1,2,2,1,0,0,2,2,3,1
65311.03,Furnace and ventilation system cleaners,1,3,1,3,3,2,1,1,2,3,4,4,1,2,2,4,2,0,2,0,1,4,2,1,1,5,5,1,1,0,0,0,0,3,0,1,1,3,3,0,1,3,0,3,4,1,3,0,5,4,0,4,4,2,3,0,1,2,2,1,0,1,2,2,3,1
65311.04,Vehicle cleaners,2,1,2,2,1,2,2,2,1,3,4,4,1,2,2,5,1,2,4,2,1,5,5,1,1,1,1,3,3,3,3,3,2,3,0,5,5,0,4,1,3,3,0,5,5,3,3,1,5,4,2,4,4,0,2,0,2,1,3,1,0,3,2,1,2,1
65311.05,Window cleaners,0,1,2,2,3,1,1,1,2,3,4,4,1,2,2,4,2,1,2,1,1,2,1,2,1,5,5,1,1,4,4,1,1,3,0,1,1,3,3,0,0,3,2,1,4,1,3,0,5,4,0,3,4,1,3,0,0,2,2,1,0,0,3,2,2,2
65312.00,"Janitors, caretakers and heavy-duty cleaners",1,3,2,4,3,2,1,3,4,3,3,3,1,2,2,4,1,1,2,1,2,0,0,1,1,4,3,1,1,3,2,1,1,2,0,2,1,1,3,0,1,3,1,1,4,1,3,1,4,4,1,4,3,3,3,0,2,2,3,1,0,3,3,3,3,2
65320.01,Dry cleaning and laundry machine operators,2,3,1,2,2,2,4,2,2,3,3,3,1,2,3,4,1,4,1,4,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,4,3,0,3,1,4,3,1,0,4,2,4,1,5,3,1,4,3,1,4,0,2,0,2,1,0,2,2,1,3,1
65320.02,Dry cleaning and laundry inspectors and assemblers,1,3,1,2,3,2,1,3,2,3,3,3,1,2,3,3,1,4,1,4,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,4,3,0,3,0,3,3,0,0,4,1,3,1,5,3,3,4,3,1,4,1,2,0,3,2,1,2,2,1,3,1
65320.03,"Ironing, pressing and finishing workers",2,3,1,2,1,1,4,3,1,3,4,4,1,2,0,2,0,4,4,4,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,4,3,0,0,0,4,3,0,1,4,0,4,1,4,3,1,4,3,1,3,0,2,0,2,1,0,2,2,1,3,1
65329.01,Beauty salon attendants,1,1,1,1,2,1,1,1,2,3,1,1,1,2,1,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,2,2,0,3,0,0,2,0,0,4,1,4,0,5,2,2,4,4,1,4,0,2,0,4,1,0,2,1,4,3,3
65329.02,Door attendants,1,1,2,2,3,1,1,3,1,3,1,1,1,2,0,0,1,3,0,0,0,4,4,1,1,4,4,2,2,2,2,2,2,4,0,2,2,0,0,0,0,3,0,1,3,2,3,1,4,4,2,4,4,2,4,1,3,2,4,0,0,1,3,3,3,1
65329.03,Funeral home attendants,1,1,2,2,2,2,1,3,2,3,4,4,1,1,2,1,1,2,1,0,0,4,4,0,0,5,5,1,1,4,2,2,2,3,0,1,1,1,1,0,1,1,0,1,3,1,1,2,4,3,2,4,5,2,4,0,2,3,5,2,2,2,2,4,4,3
65329.04,Laundromat attendants,1,1,1,1,2,1,4,1,1,4,3,1,1,2,3,2,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,4,3,0,0,0,1,3,0,0,2,2,4,0,5,3,1,4,3,1,2,0,2,0,2,0,0,0,0,1,1,1
65329.05,Parking lot attendants and car jockeys,1,1,3,1,2,1,2,1,2,3,1,1,1,2,0,4,2,3,0,1,0,3,3,1,1,2,2,1,2,3,3,2,3,3,1,2,2,0,4,0,0,2,0,0,2,1,4,3,3,4,2,4,4,0,3,0,2,0,3,1,0,0,2,3,2,1
65329.06,Ticket takers and ushers,1,1,1,1,2,1,1,1,1,5,3,3,2,1,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,3,3,0,0,4,0,3,3,0,0,0,0,1,0,0,2,3,3,1,4,3,2,4,4,0,3,1,3,0,2,0,0,0,1,3,3,2
65329.07,Other elemental service workers,1,0,1,1,1,1,0,1,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,5,0,0,1,1,0,0,3,0,1,1,0,0,0,0,3,0,0,3,0,3,1,4,3,2,4,4,1,3,0,2,0,3,1,0,1,1,3,2,1
70010.00,Construction managers,2,4,2,4,4,4,0,4,3,2,4,5,2,3,0,1,1,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,3,0,3,3,1,3,1,2,1,1,1,2,1,2,2,3,2,3,5,5,4,4,1,2,4,4,3,2,5,4,4,4,4
70011.00,Home building and renovation managers,2,4,2,4,4,3,0,4,3,2,4,5,2,3,0,1,1,2,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,3,0,3,3,1,3,0,2,1,1,1,2,1,2,2,3,2,3,5,5,4,4,1,2,4,4,3,2,5,4,4,5,4
70012.01,Facility operation managers,2,3,2,4,4,3,0,3,3,2,3,3,1,3,1,1,1,1,0,1,1,2,2,0,0,4,4,1,1,3,2,1,1,3,0,1,1,0,1,0,1,1,0,1,2,0,2,4,2,2,2,4,4,4,4,1,2,4,4,3,2,5,4,4,4,4
70012.02,Maintenance managers,2,3,2,4,4,3,0,3,3,2,4,4,1,3,1,1,1,1,0,0,0,1,1,1,1,4,4,2,1,2,1,1,1,3,0,2,2,0,1,0,1,1,0,1,2,0,2,4,2,2,2,4,4,4,4,1,2,4,4,3,1,5,4,4,4,4
70020.01,"Transportation managers, operations",2,3,2,4,4,4,0,4,5,2,4,5,1,3,0,1,1,1,1,1,0,2,1,0,0,5,5,2,2,2,1,1,1,3,0,2,2,0,2,0,0,1,0,0,2,0,2,4,2,1,3,5,4,4,4,1,3,4,4,3,1,5,4,4,5,5
70020.02,"Transportation managers, freight traffic",2,3,3,4,4,4,1,4,4,2,3,5,1,3,0,1,1,1,0,0,1,1,1,1,1,4,4,2,1,1,1,1,1,3,0,2,2,1,2,0,0,1,0,0,2,0,2,4,2,2,3,5,5,4,3,1,2,4,4,3,2,5,4,4,4,4
70021.00,Postal and courier services managers,2,3,3,4,4,4,1,4,3,3,5,4,1,3,1,2,1,2,0,0,0,1,1,0,0,5,4,1,1,2,1,0,0,3,0,2,2,0,0,0,1,1,0,0,2,0,2,3,2,2,3,5,5,5,5,1,3,4,4,3,3,5,3,4,5,5
